song_name,artist_name,decade,word_count,unique_word_count,char_count,line_count,avg_words_per_line,median_words_per_line,max_words_per_line,min_words_per_line,avg_word_length,lexical_diversity,repetition_ratio,punctuation_count,punctuation_ratio,question_mark_count,exclamation_mark_count,comma_count,quote_count,parenthesis_count,digit_count,english_char_count,english_char_ratio,repeated_lines_count,repeated_lines_ratio,unique_lines_count,most_repeated_line_count,chorus_repetition_score,repeated_words_count,repeated_words_ratio,most_common_word_count,most_common_word_ratio,first_person_singular_count,first_person_singular_ratio,first_person_plural_count,first_person_plural_ratio,second_person_count,second_person_ratio,third_person_count,third_person_ratio,we_vs_i_ratio,direct_address_score,love_words_ratio,army_words_ratio,nature_words_ratio,religion_words_ratio,party_words_ratio,sadness_words_ratio,nostalgia_words_ratio,family_words_ratio,place_words_ratio,time_words_ratio,modern_slang_words_ratio,old_israeli_words_ratio,last_word_unique_count,last_word_repetition_ratio,avg_last_word_length
עד הקצה,דנה ברגר,2000s,98,52,477,27,3.6296296296296298,4,5,3,3.7653061224489797,0.5306122448979592,0.46938775510204084,11,0.023060796645702306,0,0,3,0,0,0,0,0.0,7,0.25925925925925924,20,2,0.5185185185185185,31,0.5961538461538461,11,0.11224489795918367,4,0.04081632653061224,0,0.0,6,0.061224489795918366,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.01020408163265306,0.02040816326530612,0.0,0.0,0.0,0.0,18,0.3333333333333333,4.333333333333333
בואי ניפרד,חמי רודנר ושליחי הבלוז,2000s,100,73,480,18,5.555555555555555,6.0,8,3,3.74,0.73,0.27,7,0.014583333333333334,0,0,1,0,0,0,0,0.0,2,0.1111111111111111,16,2,0.2222222222222222,14,0.1917808219178082,5,0.05,7,0.07,0,0.0,7,0.07,1,0.01,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,16,0.1111111111111111,3.7222222222222223
אריק,שלומי שבן,2000s,238,100,1096,62,3.838709677419355,4.0,6,2,3.5126050420168067,0.42016806722689076,0.5798319327731093,24,0.021897810218978103,9,0,6,7,0,0,68,0.06204379562043796,22,0.3548387096774194,40,14,0.5,41,0.41,27,0.1134453781512605,16,0.06722689075630252,2,0.008403361344537815,4,0.01680672268907563,6,0.025210084033613446,0.125,0.14285714285714285,0.004201680672268907,0.0,0.0,0.0,0.0,0.0,0.0,0.004201680672268907,0.0,0.02100840336134454,0.0,0.0,31,0.5,4.241935483870968
לומדת לעוף,דנה ברגר,2000s,143,59,726,32,4.46875,5.0,7,1,4.083916083916084,0.4125874125874126,0.5874125874125874,0,0.0,0,0,0,0,0,0,0,0.0,13,0.40625,19,3,0.75,38,0.6440677966101694,14,0.0979020979020979,15,0.1048951048951049,0,0.0,3,0.02097902097902098,0,0.0,0.0,0.16666666666666666,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04895104895104895,0.0,0.0,18,0.4375,4.78125
רוצה לעשות מה שבא לי,שרית חדד,2000s,60,47,281,13,4.615384615384615,5,6,3,3.65,0.7833333333333333,0.21666666666666667,3,0.010676156583629894,0,0,0,0,0,0,0,0.0,0,0.0,13,1,0.0,10,0.2127659574468085,4,0.06666666666666667,2,0.03333333333333333,0,0.0,8,0.13333333333333333,0,0.0,0.0,0.8,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,13,0.0,4.461538461538462
תגיד את זה,רמי קלינשטיין וריטה,2000s,116,58,528,25,4.64,4,7,2,3.439655172413793,0.5,0.5,13,0.02462121212121212,0,0,10,0,0,0,0,0.0,3,0.12,22,2,0.24,27,0.46551724137931033,11,0.09482758620689655,4,0.034482758620689655,0,0.0,14,0.1206896551724138,1,0.008620689655172414,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0603448275862069,0.0,0.0,18,0.28,3.64
זמן קסם,יזהר אשדות וברי סחרוף,2000s,107,59,492,29,3.689655172413793,3,6,2,3.514018691588785,0.5514018691588785,0.4485981308411215,10,0.02032520325203252,3,0,7,0,0,0,0,0.0,7,0.2413793103448276,22,3,0.41379310344827586,21,0.3559322033898305,7,0.06542056074766354,3,0.028037383177570093,0,0.0,3,0.028037383177570093,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056074766355140186,0.0,0.0,20,0.3103448275862069,4.275862068965517
לא יודע מה עובר לך בראש,שלמה ארצי ויעל דקלבאום,2000s,109,47,521,20,5.45,6.0,7,4,3.55045871559633,0.43119266055045874,0.5688073394495413,27,0.05182341650671785,0,0,18,0,2,0,0,0.0,1,0.05,19,2,0.1,27,0.574468085106383,13,0.11926605504587157,4,0.03669724770642202,0,0.0,4,0.03669724770642202,0,0.0,0.0,0.5,0.0,0.0,0.009174311926605505,0.0,0.0,0.027522935779816515,0.0,0.0,0.0,0.01834862385321101,0.0,0.0,10,0.5,4.45
אתה הולך לישון מוקדם,נורית גלרון,2000s,101,69,494,20,5.05,5.0,8,2,3.772277227722772,0.6831683168316832,0.31683168316831684,13,0.02631578947368421,0,0,10,0,0,0,0,0.0,0,0.0,20,1,0.0,19,0.2753623188405797,13,0.12871287128712872,5,0.04950495049504951,1,0.009900990099009901,9,0.0891089108910891,0,0.0,0.2,0.6,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.039603960396039604,0.0,0.0,17,0.15,4.4
האהבה מתה,תמר גלעדי,2000s,78,64,375,22,3.5454545454545454,3.5,6,1,3.7948717948717947,0.8205128205128205,0.1794871794871795,2,0.005333333333333333,0,0,2,0,0,0,0,0.0,2,0.09090909090909091,20,3,0.13636363636363635,7,0.109375,5,0.0641025641025641,0,0.0,0,0.0,0,0.0,4,0.05128205128205128,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,18,0.18181818181818182,4.136363636363637
בלילות של ירח מלא,ערן צור עם רונה קינן ואפרת בן צור,2000s,85,63,424,29,2.9310344827586206,3,4,2,3.976470588235294,0.7411764705882353,0.25882352941176473,1,0.0023584905660377358,0,0,0,0,0,0,0,0.0,5,0.1724137931034483,24,2,0.3448275862068966,18,0.2857142857142857,5,0.058823529411764705,3,0.03529411764705882,4,0.047058823529411764,4,0.047058823529411764,0,0.0,1.3333333333333333,0.36363636363636365,0.023529411764705882,0.0,0.023529411764705882,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.0,0.0,24,0.1724137931034483,4.448275862068965
נישקתי בחורה,מיקה קרני,2000s,94,65,518,26,3.6153846153846154,4.0,6,2,4.404255319148936,0.6914893617021277,0.30851063829787234,11,0.021235521235521235,0,0,2,0,0,0,0,0.0,6,0.23076923076923078,20,3,0.34615384615384615,11,0.16923076923076924,6,0.06382978723404255,4,0.0425531914893617,0,0.0,4,0.0425531914893617,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.05319148936170213,0.0,0.0,19,0.2692307692307692,5.423076923076923
מה אני יודע,גאיה,2000s,48,41,242,14,3.4285714285714284,3.0,5,2,4.0625,0.8541666666666666,0.14583333333333334,0,0.0,0,0,0,0,0,0,0,0.0,1,0.07142857142857142,13,2,0.14285714285714285,5,0.12195121951219512,4,0.08333333333333333,2,0.041666666666666664,0,0.0,2,0.041666666666666664,1,0.020833333333333332,0.0,0.4,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,13,0.07142857142857142,4.571428571428571
כמו שיורד גשם,טל גורדון ורונה קינן,2000s,82,63,403,22,3.727272727272727,4.0,5,3,3.8902439024390243,0.7682926829268293,0.23170731707317074,3,0.007444168734491315,0,0,3,0,0,0,0,0.0,2,0.09090909090909091,20,3,0.13636363636363635,8,0.12698412698412698,11,0.13414634146341464,0,0.0,0,0.0,2,0.024390243902439025,1,0.012195121951219513,0.0,0.6666666666666666,0.0,0.0,0.036585365853658534,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.09090909090909091,4.2272727272727275
בך לא נוגע,יהודית רביץ,2000s,63,49,318,21,3.0,3,4,2,3.984126984126984,0.7777777777777778,0.2222222222222222,4,0.012578616352201259,0,0,0,0,0,0,0,0.0,2,0.09523809523809523,19,2,0.19047619047619047,11,0.22448979591836735,5,0.07936507936507936,0,0.0,0,0.0,1,0.015873015873015872,0,0.0,0.0,1.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.015873015873015872,0.031746031746031744,0.0,0.015873015873015872,0.0,0.0,0.0,18,0.14285714285714285,4.523809523809524
הוא והיא,ערן צור ורונה קינן,2000s,95,62,473,25,3.8,4,7,1,3.957894736842105,0.6526315789473685,0.3473684210526316,2,0.004228329809725159,0,0,1,0,0,0,0,0.0,8,0.32,17,3,0.56,15,0.24193548387096775,4,0.042105263157894736,0,0.0,0,0.0,5,0.05263157894736842,7,0.07368421052631578,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.010526315789473684,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,13,0.48,4.04
הכוס הכחולה,עברי לידר,2000s,187,98,892,31,6.032258064516129,6,9,2,3.6898395721925135,0.5240641711229946,0.47593582887700536,16,0.017937219730941704,0,0,13,0,0,0,0,0.0,5,0.16129032258064516,26,2,0.3225806451612903,45,0.45918367346938777,12,0.06417112299465241,17,0.09090909090909091,1,0.0053475935828877,14,0.0748663101604278,3,0.016042780748663103,0.058823529411764705,0.4,0.0053475935828877,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0213903743315508,0.0,0.016042780748663103,0.0,0.0,22,0.2903225806451613,4.580645161290323
חלום כהה,אסף אמדורסקי,2000s,83,69,431,28,2.9642857142857144,3.0,5,2,4.156626506024097,0.8313253012048193,0.1686746987951807,4,0.009280742459396751,0,0,0,0,0,0,0,0.0,1,0.03571428571428571,27,2,0.07142857142857142,10,0.14492753623188406,4,0.04819277108433735,4,0.04819277108433735,2,0.024096385542168676,1,0.012048192771084338,0,0.0,0.5,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060240963855421686,0.0,0.0,26,0.07142857142857142,4.642857142857143
אסף אמדורסקי,קרח תשע,2000s,102,64,490,29,3.5172413793103448,3,6,2,3.7941176470588234,0.6274509803921569,0.37254901960784315,3,0.006122448979591836,0,0,0,0,0,0,0,0.0,8,0.27586206896551724,21,5,0.3793103448275862,14,0.21875,7,0.06862745098039216,0,0.0,0,0.0,6,0.058823529411764705,5,0.049019607843137254,0.0,0.5454545454545454,0.0,0.0,0.0,0.00980392156862745,0.00980392156862745,0.06862745098039216,0.0,0.029411764705882353,0.0,0.10784313725490197,0.0,0.0,20,0.3103448275862069,4.413793103448276
יושבים בבית קפה,טיפקס,2000s,114,56,559,35,3.257142857142857,3,7,2,3.8596491228070176,0.49122807017543857,0.5087719298245614,11,0.01967799642218247,0,0,0,5,0,0,0,0.0,11,0.3142857142857143,24,4,0.42857142857142855,19,0.3392857142857143,7,0.06140350877192982,3,0.02631578947368421,0,0.0,12,0.10526315789473684,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,19,0.45714285714285713,4.228571428571429
היא לא דומה,ארקדי דוכין,2000s,48,36,241,12,4.0,4.0,6,2,3.9583333333333335,0.75,0.25,4,0.016597510373443983,0,0,1,0,0,0,0,0.0,0,0.0,12,1,0.0,8,0.2222222222222222,3,0.0625,2,0.041666666666666664,0,0.0,0,0.0,3,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.08333333333333333,4.666666666666667
תגידי שטוב,כנסיית השכל,2000s,68,48,323,21,3.238095238095238,3,5,2,3.7205882352941178,0.7058823529411765,0.29411764705882354,3,0.009287925696594427,0,0,0,0,0,0,0,0.0,1,0.047619047619047616,20,2,0.09523809523809523,12,0.25,7,0.10294117647058823,3,0.04411764705882353,0,0.0,5,0.07352941176470588,0,0.0,0.0,0.625,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,20,0.047619047619047616,4.190476190476191
איך קוראים לאהבה שלי,יהודה פוליקר,2000s,196,98,912,43,4.558139534883721,4,6,2,3.622448979591837,0.5,0.5,7,0.007675438596491228,0,0,0,0,0,0,0,0.0,9,0.20930232558139536,34,3,0.3953488372093023,40,0.40816326530612246,15,0.07653061224489796,5,0.025510204081632654,0,0.0,5,0.025510204081632654,6,0.030612244897959183,0.0,0.3125,0.0,0.01020408163265306,0.01020408163265306,0.0,0.0,0.00510204081632653,0.0,0.01020408163265306,0.01020408163265306,0.015306122448979591,0.0,0.0,32,0.2558139534883721,4.348837209302325
גשם כבד עומד ליפול,אביב גפן ויהונתן גפן,2000s,209,127,1024,38,5.5,5.5,8,4,3.7320574162679425,0.6076555023923444,0.3923444976076555,36,0.03515625,5,0,20,0,0,0,0,0.0,3,0.07894736842105263,35,3,0.13157894736842105,34,0.2677165354330709,14,0.06698564593301436,6,0.028708133971291867,0,0.0,5,0.023923444976076555,2,0.009569377990430622,0.0,0.38461538461538464,0.0,0.004784688995215311,0.019138755980861243,0.0,0.0,0.0,0.004784688995215311,0.0,0.009569377990430622,0.0861244019138756,0.0,0.0,26,0.3157894736842105,3.8947368421052633
יומן מסע,אביב גפן והתעויוט בהשתתפות אריק איינשטיין,2000s,69,50,360,18,3.8333333333333335,4.0,5,2,4.188405797101449,0.7246376811594203,0.2753623188405797,3,0.008333333333333333,0,0,0,0,0,0,0,0.0,3,0.16666666666666666,15,4,0.2222222222222222,10,0.2,4,0.057971014492753624,0,0.0,0,0.0,4,0.057971014492753624,1,0.014492753623188406,0.0,0.8,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.014492753623188406,0.0,0.0,14,0.2222222222222222,4.388888888888889
יאללה לך הביתה מוטי,שרית חדד,2000s,124,95,593,29,4.275862068965517,4,6,2,3.7096774193548385,0.7661290322580645,0.23387096774193547,10,0.016863406408094434,0,0,0,0,0,0,0,0.0,2,0.06896551724137931,27,2,0.13793103448275862,19,0.2,5,0.04032258064516129,8,0.06451612903225806,2,0.016129032258064516,16,0.12903225806451613,1,0.008064516129032258,0.25,0.5925925925925926,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.016129032258064516,0.0,26,0.10344827586206896,4.172413793103448
איש קש,מוניקה סקס,2000s,79,47,385,27,2.925925925925926,3,6,1,3.848101265822785,0.5949367088607594,0.4050632911392405,3,0.007792207792207792,0,0,0,0,0,0,0,0.0,3,0.1111111111111111,24,2,0.2222222222222222,11,0.23404255319148937,7,0.08860759493670886,7,0.08860759493670886,0,0.0,0,0.0,2,0.02531645569620253,0.0,0.0,0.0,0.012658227848101266,0.0379746835443038,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,21,0.2222222222222222,4.555555555555555
חי מיום ליום,סאבלימינל והצל ומומי לוי,2000s,428,287,2124,93,4.602150537634409,4,8,1,3.9158878504672896,0.6705607476635514,0.3294392523364486,27,0.012711864406779662,5,2,9,6,2,0,23,0.010828625235404897,14,0.15053763440860216,79,3,0.23655913978494625,47,0.16376306620209058,11,0.02570093457943925,20,0.04672897196261682,1,0.002336448598130841,0,0.0,0,0.0,0.05,0.0,0.0,0.011682242990654205,0.002336448598130841,0.0,0.0,0.0,0.0,0.004672897196261682,0.009345794392523364,0.04439252336448598,0.002336448598130841,0.0,74,0.20430107526881722,4.505376344086022
ימים בינוניים,טל שגב,2000s,110,68,515,31,3.5483870967741935,3,7,1,3.690909090909091,0.6181818181818182,0.38181818181818183,0,0.0,0,0,0,0,0,0,0,0.0,6,0.1935483870967742,25,3,0.3548387096774194,26,0.38235294117647056,4,0.03636363636363636,8,0.07272727272727272,0,0.0,1,0.00909090909090909,3,0.02727272727272727,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02727272727272727,0.01818181818181818,0.0,0.0,0.0,23,0.25806451612903225,4.741935483870968
צליל מיתר,איל גולן,2000s,115,80,545,25,4.6,4,8,2,3.6782608695652175,0.6956521739130435,0.30434782608695654,8,0.014678899082568808,0,0,0,0,0,0,0,0.0,0,0.0,25,1,0.0,22,0.275,5,0.043478260869565216,12,0.10434782608695652,0,0.0,5,0.043478260869565216,4,0.034782608695652174,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.043478260869565216,0.0,0.0,19,0.24,4.76
מטר של מטאורים,בן ארצי,2000s,133,86,674,24,5.541666666666667,5.0,9,3,4.045112781954887,0.6466165413533834,0.3533834586466165,4,0.005934718100890208,0,0,1,0,0,0,0,0.0,4,0.16666666666666666,20,3,0.2916666666666667,27,0.313953488372093,5,0.03759398496240601,6,0.045112781954887216,1,0.007518796992481203,1,0.007518796992481203,1,0.007518796992481203,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,18,0.25,4.75
מיליון או דולר,איל גולן,2000s,109,92,566,21,5.190476190476191,5,7,3,4.174311926605505,0.8440366972477065,0.1559633027522936,3,0.00530035335689046,0,0,0,0,0,0,0,0.0,0,0.0,21,1,0.0,12,0.13043478260869565,4,0.03669724770642202,8,0.07339449541284404,0,0.0,7,0.06422018348623854,4,0.03669724770642202,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,20,0.047619047619047616,5.285714285714286
אקדחים שלופים,אביב גפן והתעויוט,2000s,92,76,497,29,3.1724137931034484,3,8,1,4.304347826086956,0.8260869565217391,0.17391304347826086,11,0.022132796780684104,0,0,1,5,0,0,0,0.0,1,0.034482758620689655,28,2,0.06896551724137931,7,0.09210526315789473,8,0.08695652173913043,1,0.010869565217391304,0,0.0,0,0.0,12,0.13043478260869565,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.03260869565217391,0.0,0.0,27,0.06896551724137931,5.0
תראה עולם,אתניקס,2000s,182,62,884,40,4.55,5.0,7,2,3.8076923076923075,0.34065934065934067,0.6593406593406593,10,0.011312217194570135,0,0,4,0,0,0,0,0.0,20,0.5,20,4,0.9,53,0.8548387096774194,16,0.08791208791208792,0,0.0,4,0.02197802197802198,12,0.06593406593406594,0,0.0,4.0,0.75,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,20,0.5,4.5
תרימי את הראש,כנסיית השכל,2000s,52,30,292,12,4.333333333333333,5.0,5,3,4.480769230769231,0.5769230769230769,0.4230769230769231,8,0.0273972602739726,0,0,5,0,0,0,0,0.0,1,0.08333333333333333,11,2,0.16666666666666666,13,0.43333333333333335,6,0.11538461538461539,0,0.0,0,0.0,6,0.11538461538461539,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.3333333333333333,5.583333333333333
לגעת באושר,אלי לוזון,2000s,98,74,510,20,4.9,5.0,8,3,4.163265306122449,0.7551020408163265,0.24489795918367346,5,0.00980392156862745,0,0,5,0,0,0,0,0.0,0,0.0,20,1,0.0,14,0.1891891891891892,5,0.05102040816326531,6,0.061224489795918366,0,0.0,0,0.0,1,0.01020408163265306,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,18,0.1,4.75
מרגישה בסרט,מאיר בנאי,2000s,105,62,498,25,4.2,4,6,1,3.657142857142857,0.5904761904761905,0.4095238095238095,12,0.024096385542168676,0,0,6,1,0,0,0,0.0,7,0.28,18,3,0.44,16,0.25806451612903225,11,0.10476190476190476,0,0.0,0,0.0,0,0.0,13,0.12380952380952381,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.01904761904761905,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.02857142857142857,0.0,0.0,15,0.4,4.16
תשתוק תשתוק,שרית חדד,2000s,85,73,457,25,3.4,4,6,2,4.105882352941176,0.8588235294117647,0.1411764705882353,23,0.05032822757111598,0,0,12,0,0,0,0,0.0,1,0.04,24,2,0.08,8,0.1095890410958904,4,0.047058823529411764,5,0.058823529411764705,1,0.011764705882352941,4,0.047058823529411764,0,0.0,0.2,0.4,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.08,4.8
אשליות מתוקות,שרית חדד,2000s,140,101,740,21,6.666666666666667,7,9,3,4.064285714285714,0.7214285714285714,0.2785714285714286,32,0.043243243243243246,0,0,22,0,0,0,0,0.0,1,0.047619047619047616,20,2,0.09523809523809523,16,0.15841584158415842,8,0.05714285714285714,2,0.014285714285714285,0,0.0,2,0.014285714285714285,0,0.0,0.0,0.5,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.05714285714285714,0.007142857142857143,0.02142857142857143,0.0,0.0,19,0.09523809523809523,4.904761904761905
הריקוד הוא שלך,איל גולן,2000s,103,59,505,21,4.904761904761905,5,8,3,3.883495145631068,0.5728155339805825,0.42718446601941745,3,0.005940594059405941,0,0,0,0,0,0,0,0.0,4,0.19047619047619047,17,2,0.38095238095238093,29,0.4915254237288136,11,0.10679611650485436,0,0.0,0,0.0,16,0.1553398058252427,2,0.019417475728155338,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,14,0.3333333333333333,4.571428571428571
שובר ת'ראש,פבלו רוזנברג,2000s,70,37,318,16,4.375,5.0,5,2,3.4571428571428573,0.5285714285714286,0.4714285714285714,7,0.0220125786163522,0,0,0,2,0,0,0,0.0,0,0.0,16,1,0.0,11,0.2972972972972973,9,0.12857142857142856,6,0.08571428571428572,0,0.0,1,0.014285714285714285,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,11,0.3125,4.125
נשרפת מבפנים,אתניקס,2000s,67,52,353,17,3.9411764705882355,4,5,3,4.059701492537314,0.7761194029850746,0.22388059701492538,14,0.039660056657223795,0,0,6,2,0,0,0,0.0,1,0.058823529411764705,16,2,0.11764705882352941,9,0.17307692307692307,4,0.05970149253731343,0,0.0,0,0.0,5,0.07462686567164178,4,0.05970149253731343,0.0,0.5555555555555556,0.014925373134328358,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,14,0.17647058823529413,4.588235294117647
כמו עפיפון,יהודית רביץ,2000s,107,62,521,26,4.115384615384615,4.0,7,1,3.878504672897196,0.5794392523364486,0.4205607476635514,1,0.0019193857965451055,0,0,0,1,0,0,0,0.0,7,0.2692307692307692,19,3,0.46153846153846156,26,0.41935483870967744,6,0.056074766355140186,7,0.06542056074766354,0,0.0,1,0.009345794392523364,1,0.009345794392523364,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.028037383177570093,0.009345794392523364,0.0,0.0,0.04672897196261682,0.0,0.0,17,0.34615384615384615,4.1923076923076925
מדברים על שלום,מוקי,2000s,179,125,935,33,5.424242424242424,5,10,3,4.039106145251397,0.6983240223463687,0.3016759776536313,33,0.03529411764705882,5,0,11,0,0,0,0,0.0,2,0.06060606060606061,31,3,0.09090909090909091,23,0.184,13,0.07262569832402235,2,0.0111731843575419,2,0.0111731843575419,4,0.0223463687150838,1,0.00558659217877095,1.0,0.4444444444444444,0.0,0.0,0.01675977653631285,0.00558659217877095,0.0,0.00558659217877095,0.0,0.01675977653631285,0.00558659217877095,0.0,0.0,0.0,27,0.18181818181818182,4.787878787878788
רנה,אריאל הורוביץ,2000s,153,113,772,28,5.464285714285714,6.0,8,1,3.954248366013072,0.738562091503268,0.26143790849673204,15,0.019430051813471502,1,0,8,2,0,0,0,0.0,3,0.10714285714285714,25,3,0.17857142857142858,15,0.13274336283185842,6,0.0392156862745098,9,0.058823529411764705,0,0.0,3,0.0196078431372549,1,0.006535947712418301,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.006535947712418301,0.0,0.0,22,0.21428571428571427,4.857142857142857
מלנכוליה אהובתי,חמי רודנר,2000s,95,71,510,21,4.523809523809524,5,7,2,4.273684210526316,0.7473684210526316,0.25263157894736843,10,0.0196078431372549,0,0,7,0,0,0,0,0.0,2,0.09523809523809523,19,2,0.19047619047619047,16,0.22535211267605634,7,0.07368421052631578,2,0.021052631578947368,0,0.0,7,0.07368421052631578,1,0.010526315789473684,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.0,19,0.09523809523809523,5.190476190476191
בוכה אל הקירות,דויד ברוזה,2000s,117,89,582,29,4.0344827586206895,4,7,1,3.8632478632478633,0.7606837606837606,0.23931623931623933,11,0.018900343642611683,0,0,5,0,0,0,24,0.041237113402061855,2,0.06896551724137931,27,2,0.13793103448275862,15,0.16853932584269662,7,0.05982905982905983,9,0.07692307692307693,0,0.0,3,0.02564102564102564,1,0.008547008547008548,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,21,0.27586206896551724,4.689655172413793
